Date,ZeroHours,CompleteBlackoutDays,UnitsConsumed,MaxConsumption,MinConsumption,MaxHour,MeanConsumption,StdDev,DayOfTheWeek,UserName
2016-01-02,12,614,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Saturday,AkashSahu
2016-02-02,12,614,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Tuesday,AkashSahu
2016-03-02,12,614,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Wednesday,AkashSahu
2016-04-02,15,614,0.09,0.01,0.0,00 to 01,0.00375,0.004945353550468404,Saturday,AkashSahu
2016-05-02,15,614,0.09,0.01,0.0,01 to 02,0.00375,0.004945353550468404,Monday,AkashSahu
2016-06-02,12,614,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Thursday,AkashSahu
2016-07-02,12,614,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Saturday,AkashSahu
2016-08-02,19,614,0.05,0.01,0.0,00 to 01,0.0020833333333333333,0.004148511169990532,Tuesday,AkashSahu
2016-09-02,21,614,0.03,0.01,0.0,21 to 22,0.00125,0.003378319623460881,Friday,AkashSahu
2016-10-02,14,614,0.1,0.01,0.0,00 to 01,0.0041666666666666675,0.00503610155185335,Sunday,AkashSahu
2016-11-02,15,614,0.09,0.01,0.0,00 to 01,0.00375,0.004945353550468404,Wednesday,AkashSahu
2016-12-02,20,614,0.04,0.01,0.0,03 to 04,0.0016666666666666668,0.003806934938134405,Friday,AkashSahu
2016-02-13,16,614,0.09,0.02,0.0,21 to 22,0.00375,0.005757792451369143,Saturday,AkashSahu
2016-02-14,19,614,0.05,0.01,0.0,00 to 01,0.0020833333333333333,0.004148511169990532,Sunday,AkashSahu
2016-02-15,18,614,0.06,0.01,0.0,18 to 19,0.0025,0.004423258684646914,Monday,AkashSahu
2016-02-16,12,614,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Tuesday,AkashSahu
2016-02-17,16,614,0.08,0.01,0.0,00 to 01,0.0033333333333333327,0.004815434123430767,Wednesday,AkashSahu
2016-02-18,15,614,0.09,0.01,0.0,00 to 01,0.00375,0.004945353550468405,Thursday,AkashSahu
2016-02-19,12,614,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Friday,AkashSahu
2016-02-20,12,614,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Saturday,AkashSahu
2016-02-21,12,614,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Sunday,AkashSahu
2016-02-22,12,614,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Monday,AkashSahu
2016-02-23,12,614,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Tuesday,AkashSahu
2016-02-24,12,614,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Wednesday,AkashSahu
2016-02-25,19,614,0.05,0.01,0.0,03 to 04,0.0020833333333333333,0.004148511169990534,Thursday,AkashSahu
2016-02-26,17,614,0.07,0.01,0.0,00 to 01,0.0029166666666666672,0.004643056214875365,Friday,AkashSahu
2016-02-27,15,614,0.09,0.01,0.0,01 to 02,0.00375,0.004945353550468404,Saturday,AkashSahu
2016-02-28,12,614,0.14,0.02,0.0,18 to 19,0.0058333333333333345,0.006538625481582946,Sunday,AkashSahu
2016-02-29,13,614,0.13,0.03,0.0,18 to 19,0.005416666666666666,0.0072106000875924595,Monday,AkashSahu
2016-01-03,13,614,0.11,0.01,0.0,00 to 01,0.0045833333333333325,0.005089773777040515,Sunday,AkashSahu
2016-02-03,12,614,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Wednesday,AkashSahu
2016-03-03,19,614,0.05,0.01,0.0,00 to 01,0.0020833333333333333,0.004148511169990532,Thursday,AkashSahu
2016-05-03,16,614,0.08,0.01,0.0,02 to 03,0.0033333333333333327,0.004815434123430768,Tuesday,AkashSahu
2016-06-03,12,614,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Friday,AkashSahu
2016-07-03,14,614,0.1,0.01,0.0,00 to 01,0.0041666666666666675,0.00503610155185335,Sunday,AkashSahu
2016-08-03,17,614,0.07,0.01,0.0,03 to 04,0.0029166666666666672,0.004643056214875365,Wednesday,AkashSahu
2016-09-03,14,614,0.1,0.01,0.0,00 to 01,0.0041666666666666675,0.00503610155185335,Saturday,AkashSahu
2016-10-03,16,614,0.08,0.01,0.0,02 to 03,0.0033333333333333327,0.004815434123430768,Monday,AkashSahu
2016-11-03,13,614,0.11,0.01,0.0,00 to 01,0.0045833333333333325,0.005089773777040514,Thursday,AkashSahu
2016-12-03,12,614,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Saturday,AkashSahu
2016-03-13,13,614,0.13,0.03,0.0,17 to 18,0.005416666666666666,0.0072106000875924595,Sunday,AkashSahu
2016-03-14,18,614,0.06,0.01,0.0,03 to 04,0.0025,0.004423258684646913,Monday,AkashSahu
2016-03-15,13,614,0.11,0.01,0.0,00 to 01,0.0045833333333333325,0.005089773777040514,Tuesday,AkashSahu
2016-03-16,12,614,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Wednesday,AkashSahu
2016-03-17,14,614,0.1,0.01,0.0,00 to 01,0.0041666666666666675,0.00503610155185335,Thursday,AkashSahu
2016-03-18,21,614,0.03,0.01,0.0,03 to 04,0.00125,0.0033783196234608817,Friday,AkashSahu
2016-03-19,18,614,0.06,0.01,0.0,01 to 02,0.0025,0.004423258684646913,Saturday,AkashSahu
2016-03-20,12,614,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Sunday,AkashSahu
2016-03-21,12,614,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Monday,AkashSahu
2016-03-22,12,614,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Tuesday,AkashSahu
2016-03-23,12,614,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Wednesday,AkashSahu
2016-03-24,12,614,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Thursday,AkashSahu
2016-03-25,17,614,0.07,0.01,0.0,00 to 01,0.0029166666666666672,0.004643056214875365,Friday,AkashSahu
2016-03-26,20,614,0.04,0.01,0.0,01 to 02,0.0016666666666666668,0.0038069349381344053,Saturday,AkashSahu
2016-03-27,15,614,0.09,0.01,0.0,02 to 03,0.00375,0.004945353550468404,Sunday,AkashSahu
2016-03-28,12,614,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Monday,AkashSahu
2016-03-29,12,614,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Tuesday,AkashSahu
2016-03-30,12,614,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Wednesday,AkashSahu
2016-03-31,13,614,0.11,0.01,0.0,00 to 01,0.0045833333333333325,0.005089773777040514,Thursday,AkashSahu
2016-01-04,12,614,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Monday,AkashSahu
2016-02-04,12,614,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Thursday,AkashSahu
2016-03-04,12,614,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Friday,AkashSahu
2016-04-04,12,614,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Monday,AkashSahu
2016-05-04,12,614,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Wednesday,AkashSahu
2016-06-04,12,614,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Saturday,AkashSahu
2016-07-04,12,614,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Monday,AkashSahu
2016-08-04,12,614,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Thursday,AkashSahu
2016-09-04,12,614,0.14,0.03,0.0,17 to 18,0.005833333333333333,0.007172815023567725,Sunday,AkashSahu
2016-10-04,12,614,0.14,0.02,0.0,18 to 19,0.0058333333333333345,0.006538625481582946,Tuesday,AkashSahu
2016-11-04,14,614,0.26,0.08,0.0,23 to 24,0.010833333333333334,0.019981875845846923,Friday,AkashSahu
2016-12-04,11,614,0.55,0.08,0.0,01 to 02,0.02291666666666667,0.02985168652531708,Sunday,AkashSahu
2016-04-13,11,614,0.5700000000000001,0.08,0.0,02 to 03,0.023750000000000004,0.02794598827863429,Wednesday,AkashSahu
2016-04-14,12,614,0.5900000000000001,0.08,0.0,02 to 03,0.02458333333333334,0.03134370010435724,Thursday,AkashSahu
2016-04-15,15,614,0.37,0.08,0.0,02 to 03,0.015416666666666669,0.02620639926275336,Friday,AkashSahu
2016-04-16,18,614,0.06,0.01,0.0,02 to 03,0.0025,0.004423258684646914,Saturday,AkashSahu
2016-04-17,17,614,0.07,0.01,0.0,01 to 02,0.0029166666666666672,0.004643056214875365,Sunday,AkashSahu
2016-04-18,14,614,0.1,0.01,0.0,00 to 01,0.0041666666666666675,0.00503610155185335,Monday,AkashSahu
2016-04-19,12,614,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Tuesday,AkashSahu
2016-04-20,19,614,0.05,0.01,0.0,00 to 01,0.0020833333333333333,0.004148511169990532,Wednesday,AkashSahu
2016-04-25,14,614,0.1,0.01,0.0,14 to 15,0.0041666666666666675,0.00503610155185335,Monday,AkashSahu
2016-04-26,10,614,0.14,0.01,0.0,00 to 01,0.005833333333333333,0.00503610155185335,Tuesday,AkashSahu
2016-04-27,11,614,0.13,0.01,0.0,00 to 01,0.005416666666666666,0.005089773777040516,Wednesday,AkashSahu
2016-04-28,9,614,0.15000000000000002,0.01,0.0,00 to 01,0.00625,0.004945353550468402,Thursday,AkashSahu
2016-04-29,9,614,0.15000000000000002,0.01,0.0,00 to 01,0.00625,0.0049453535504684005,Friday,AkashSahu
2016-04-30,3,614,0.21,0.01,0.0,00 to 01,0.008750000000000003,0.003378319623460881,Saturday,AkashSahu
2016-01-05,12,614,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Tuesday,AkashSahu
2016-02-05,8,614,0.16,0.01,0.0,00 to 01,0.006666666666666667,0.004815434123430769,Friday,AkashSahu
2016-03-05,10,614,0.14,0.01,0.0,00 to 01,0.005833333333333333,0.00503610155185335,Saturday,AkashSahu
2016-04-05,10,614,0.14,0.01,0.0,00 to 01,0.005833333333333333,0.00503610155185335,Tuesday,AkashSahu
2016-05-05,10,614,0.14,0.01,0.0,00 to 01,0.005833333333333333,0.00503610155185335,Thursday,AkashSahu
2016-06-05,10,614,0.14,0.01,0.0,00 to 01,0.005833333333333333,0.00503610155185335,Sunday,AkashSahu
2016-07-05,10,614,0.14,0.01,0.0,00 to 01,0.005833333333333333,0.00503610155185335,Tuesday,AkashSahu
2016-08-05,10,614,0.14,0.01,0.0,00 to 01,0.005833333333333333,0.00503610155185335,Friday,AkashSahu
2016-09-05,10,614,0.14,0.01,0.0,00 to 01,0.005833333333333333,0.00503610155185335,Monday,AkashSahu
2016-10-05,10,614,0.14,0.01,0.0,00 to 01,0.005833333333333333,0.00503610155185335,Wednesday,AkashSahu
2016-11-05,10,614,0.14,0.01,0.0,00 to 01,0.005833333333333333,0.00503610155185335,Saturday,AkashSahu
2017-03-20,23,614,0.01,0.01,0.0,20 to 21,0.0004166666666666667,0.0020412414523193157,Monday,AkashSahu
2017-03-21,20,614,0.04,0.01,0.0,14 to 15,0.0016666666666666668,0.003806934938134405,Tuesday,AkashSahu
2017-03-22,23,614,0.01,0.01,0.0,03 to 04,0.0004166666666666667,0.002041241452319315,Wednesday,AkashSahu
2017-11-09,23,614,0.01,0.01,0.0,20 to 21,0.0004166666666666667,0.0020412414523193157,Thursday,AkashSahu
2017-12-09,23,614,0.01,0.01,0.0,01 to 02,0.0004166666666666667,0.002041241452319315,Saturday,AkashSahu
2017-09-14,19,614,0.05,0.01,0.0,14 to 15,0.0020833333333333333,0.004148511169990534,Thursday,AkashSahu
2017-09-15,19,614,0.05,0.01,0.0,02 to 03,0.0020833333333333333,0.0041485111699905335,Friday,AkashSahu
2017-09-16,22,614,0.02,0.01,0.0,16 to 17,0.0008333333333333334,0.0028232985128663988,Saturday,AkashSahu
2017-09-17,19,614,0.05,0.01,0.0,01 to 02,0.0020833333333333333,0.004148511169990534,Sunday,AkashSahu
2017-09-18,22,614,0.02,0.01,0.0,01 to 02,0.0008333333333333334,0.0028232985128663988,Monday,AkashSahu
2017-09-20,21,614,0.03,0.01,0.0,02 to 03,0.00125,0.0033783196234608817,Wednesday,AkashSahu
2017-09-22,15,614,0.09,0.01,0.0,00 to 01,0.00375,0.004945353550468404,Friday,AkashSahu
2017-09-23,11,614,0.13,0.01,0.0,00 to 01,0.005416666666666666,0.005089773777040516,Saturday,AkashSahu
2017-09-24,13,614,0.11,0.01,0.0,00 to 01,0.0045833333333333325,0.005089773777040514,Sunday,AkashSahu
2017-09-25,10,614,0.14,0.01,0.0,00 to 01,0.005833333333333333,0.00503610155185335,Monday,AkashSahu
2017-09-26,12,614,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Tuesday,AkashSahu
2017-09-27,10,614,0.14,0.01,0.0,00 to 01,0.005833333333333333,0.00503610155185335,Wednesday,AkashSahu
2017-09-28,20,614,0.04,0.01,0.0,00 to 01,0.0016666666666666668,0.003806934938134403,Thursday,AkashSahu
2017-09-30,15,614,0.09,0.01,0.0,15 to 16,0.00375,0.004945353550468404,Saturday,AkashSahu
2017-01-10,13,614,0.11,0.01,0.0,00 to 01,0.0045833333333333325,0.005089773777040514,Tuesday,AkashSahu
2017-02-10,21,614,0.03,0.01,0.0,00 to 01,0.00125,0.00337831962346088,Friday,AkashSahu
2016-01-02,18,533,0.06000000000000001,0.01,0.0,00 to 01,0.0025,0.004423258684646916,Saturday,AkshayaAdabar
2016-02-02,17,533,0.07,0.01,0.0,17 to 18,0.0029166666666666672,0.004643056214875365,Tuesday,AkshayaAdabar
2016-03-02,12,533,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Wednesday,AkshayaAdabar
2016-04-02,12,533,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Saturday,AkshayaAdabar
2016-05-02,12,533,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Monday,AkshayaAdabar
2016-06-02,12,533,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Thursday,AkshayaAdabar
2016-07-02,12,533,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Saturday,AkshayaAdabar
2016-08-02,12,533,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Tuesday,AkshayaAdabar
2016-09-02,12,533,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Friday,AkshayaAdabar
2016-10-02,12,533,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Sunday,AkshayaAdabar
2016-11-02,12,533,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Wednesday,AkshayaAdabar
2016-12-02,12,533,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Friday,AkshayaAdabar
2016-02-13,12,533,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Saturday,AkshayaAdabar
2016-02-14,19,533,0.05,0.01,0.0,00 to 01,0.0020833333333333333,0.004148511169990532,Sunday,AkshayaAdabar
2016-02-16,17,533,0.07,0.01,0.0,17 to 18,0.0029166666666666672,0.004643056214875365,Tuesday,AkshayaAdabar
2016-02-17,12,533,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Wednesday,AkshayaAdabar
2016-02-18,12,533,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Thursday,AkshayaAdabar
2016-02-19,12,533,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Friday,AkshayaAdabar
2016-02-20,12,533,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Saturday,AkshayaAdabar
2016-02-21,12,533,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Sunday,AkshayaAdabar
2016-02-22,12,533,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Monday,AkshayaAdabar
2016-02-23,12,533,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Tuesday,AkshayaAdabar
2016-02-24,12,533,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Wednesday,AkshayaAdabar
2016-02-25,12,533,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Thursday,AkshayaAdabar
2016-02-26,13,533,0.11,0.01,0.0,00 to 01,0.0045833333333333325,0.005089773777040515,Friday,AkshayaAdabar
2016-02-27,18,533,0.06,0.01,0.0,18 to 19,0.0025,0.004423258684646914,Saturday,AkshayaAdabar
2016-02-28,17,533,0.12,0.06,0.0,22 to 23,0.005,0.012510864843424485,Sunday,AkshayaAdabar
2016-02-29,14,533,0.1,0.01,0.0,00 to 01,0.0041666666666666675,0.00503610155185335,Monday,AkshayaAdabar
2016-01-03,20,533,0.04,0.01,0.0,03 to 04,0.0016666666666666668,0.003806934938134405,Sunday,AkshayaAdabar
2016-02-03,18,533,0.06,0.01,0.0,03 to 04,0.0025,0.004423258684646914,Wednesday,AkshayaAdabar
2016-03-03,19,533,0.05,0.01,0.0,03 to 04,0.0020833333333333333,0.004148511169990534,Thursday,AkshayaAdabar
2016-04-03,16,533,0.08,0.01,0.0,04 to 05,0.0033333333333333327,0.004815434123430768,Sunday,AkshayaAdabar
2016-05-03,12,533,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Tuesday,AkshayaAdabar
2016-06-03,14,533,0.1,0.01,0.0,00 to 01,0.0041666666666666675,0.00503610155185335,Friday,AkshayaAdabar
2016-07-03,17,533,0.07,0.01,0.0,03 to 04,0.0029166666666666672,0.004643056214875365,Sunday,AkshayaAdabar
2016-08-03,12,533,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Wednesday,AkshayaAdabar
2016-09-03,14,533,0.1,0.01,0.0,00 to 01,0.0041666666666666675,0.00503610155185335,Saturday,AkshayaAdabar
2016-10-03,16,533,0.08,0.01,0.0,01 to 02,0.0033333333333333327,0.004815434123430768,Monday,AkshayaAdabar
2016-11-03,13,533,0.11,0.01,0.0,00 to 01,0.0045833333333333325,0.005089773777040514,Thursday,AkshayaAdabar
2016-12-03,12,533,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Saturday,AkshayaAdabar
2016-03-13,12,533,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Sunday,AkshayaAdabar
2016-03-14,12,533,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Monday,AkshayaAdabar
2016-03-15,12,533,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Tuesday,AkshayaAdabar
2016-03-16,12,533,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Wednesday,AkshayaAdabar
2016-03-17,13,533,0.15000000000000002,0.05,0.0,18 to 19,0.006250000000000001,0.010555237727226276,Thursday,AkshayaAdabar
2016-03-18,13,533,0.11,0.01,0.0,00 to 01,0.0045833333333333325,0.005089773777040515,Friday,AkshayaAdabar
2016-03-19,17,533,0.07,0.01,0.0,02 to 03,0.0029166666666666672,0.004643056214875365,Saturday,AkshayaAdabar
2016-03-20,12,533,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Sunday,AkshayaAdabar
2016-03-21,12,533,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Monday,AkshayaAdabar
2016-03-22,12,533,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Tuesday,AkshayaAdabar
2016-03-23,12,533,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Wednesday,AkshayaAdabar
2016-03-24,12,533,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Thursday,AkshayaAdabar
2016-03-25,12,533,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Friday,AkshayaAdabar
2016-03-26,12,533,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Saturday,AkshayaAdabar
2016-03-27,14,533,0.1,0.01,0.0,00 to 01,0.0041666666666666675,0.00503610155185335,Sunday,AkshayaAdabar
2016-03-28,20,533,0.04,0.01,0.0,01 to 02,0.0016666666666666668,0.003806934938134405,Monday,AkshayaAdabar
2016-03-29,18,533,0.06,0.01,0.0,01 to 02,0.0025,0.004423258684646913,Tuesday,AkshayaAdabar
2016-03-30,19,533,0.05,0.01,0.0,04 to 05,0.0020833333333333333,0.004148511169990534,Wednesday,AkshayaAdabar
2016-03-31,15,533,0.09,0.01,0.0,02 to 03,0.00375,0.004945353550468404,Thursday,AkshayaAdabar
2016-01-04,13,533,0.11,0.01,0.0,00 to 01,0.0045833333333333325,0.005089773777040515,Monday,AkshayaAdabar
2016-02-04,16,533,0.08,0.01,0.0,00 to 01,0.0033333333333333327,0.004815434123430768,Thursday,AkshayaAdabar
2016-03-04,19,533,0.05,0.01,0.0,01 to 02,0.0020833333333333333,0.004148511169990534,Friday,AkshayaAdabar
2016-04-04,19,533,0.05,0.01,0.0,01 to 02,0.0020833333333333333,0.0041485111699905335,Monday,AkshayaAdabar
2016-05-04,17,533,0.07,0.01,0.0,00 to 01,0.0029166666666666672,0.004643056214875365,Wednesday,AkshayaAdabar
2016-06-04,18,533,0.06,0.01,0.0,02 to 03,0.0025,0.004423258684646914,Saturday,AkshayaAdabar
2016-07-04,16,533,0.08,0.01,0.0,02 to 03,0.0033333333333333327,0.004815434123430768,Monday,AkshayaAdabar
2016-08-04,17,533,0.07,0.01,0.0,02 to 03,0.0029166666666666672,0.004643056214875365,Thursday,AkshayaAdabar
2016-09-04,18,533,0.06,0.01,0.0,01 to 02,0.0025,0.004423258684646914,Sunday,AkshayaAdabar
2016-10-04,20,533,0.04,0.01,0.0,18 to 19,0.0016666666666666668,0.003806934938134405,Tuesday,AkshayaAdabar
2016-11-04,22,533,0.02,0.01,0.0,01 to 02,0.0008333333333333334,0.0028232985128663988,Friday,AkshayaAdabar
2016-12-04,18,533,0.06,0.01,0.0,18 to 19,0.0025,0.004423258684646914,Sunday,AkshayaAdabar
2016-04-13,14,533,0.1,0.01,0.0,00 to 01,0.0041666666666666675,0.00503610155185335,Wednesday,AkshayaAdabar
2016-04-14,21,533,0.03,0.01,0.0,04 to 05,0.00125,0.0033783196234608817,Thursday,AkshayaAdabar
2016-04-16,21,533,0.03,0.01,0.0,19 to 20,0.00125,0.003378319623460881,Saturday,AkshayaAdabar
2016-04-17,19,533,0.05,0.01,0.0,17 to 18,0.0020833333333333333,0.004148511169990534,Sunday,AkshayaAdabar
2016-04-18,20,533,0.04,0.01,0.0,18 to 19,0.0016666666666666668,0.003806934938134405,Monday,AkshayaAdabar
2016-04-19,17,533,0.07,0.01,0.0,02 to 03,0.0029166666666666672,0.004643056214875365,Tuesday,AkshayaAdabar
2016-04-25,23,533,0.01,0.01,0.0,19 to 20,0.0004166666666666667,0.0020412414523193157,Monday,AkshayaAdabar
2016-04-26,21,533,0.03,0.01,0.0,19 to 20,0.00125,0.003378319623460881,Tuesday,AkshayaAdabar
2016-04-27,21,533,0.03,0.01,0.0,01 to 02,0.00125,0.0033783196234608804,Wednesday,AkshayaAdabar
2016-04-28,22,533,0.02,0.01,0.0,18 to 19,0.0008333333333333334,0.0028232985128664,Thursday,AkshayaAdabar
2016-04-29,21,533,0.03,0.01,0.0,19 to 20,0.00125,0.003378319623460881,Friday,AkshayaAdabar
2016-04-30,16,533,0.08,0.01,0.0,01 to 02,0.0033333333333333327,0.004815434123430768,Saturday,AkshayaAdabar
2016-01-05,14,533,0.1,0.01,0.0,00 to 01,0.0041666666666666675,0.00503610155185335,Tuesday,AkshayaAdabar
2016-02-05,20,533,0.04,0.01,0.0,16 to 17,0.0016666666666666668,0.003806934938134405,Friday,AkshayaAdabar
2016-03-05,18,533,0.06,0.01,0.0,00 to 01,0.0025,0.004423258684646914,Saturday,AkshayaAdabar
2016-04-05,18,533,0.06,0.01,0.0,01 to 02,0.0025,0.004423258684646914,Tuesday,AkshayaAdabar
2016-05-05,21,533,0.03,0.01,0.0,01 to 02,0.00125,0.0033783196234608817,Thursday,AkshayaAdabar
2016-06-05,20,533,0.04,0.01,0.0,01 to 02,0.0016666666666666668,0.003806934938134405,Sunday,AkshayaAdabar
2016-07-05,20,533,0.04,0.01,0.0,01 to 02,0.0016666666666666668,0.003806934938134405,Tuesday,AkshayaAdabar
2016-08-05,20,533,0.04,0.01,0.0,01 to 02,0.0016666666666666668,0.003806934938134405,Friday,AkshayaAdabar
2016-09-05,20,533,0.04,0.01,0.0,01 to 02,0.0016666666666666668,0.003806934938134405,Monday,AkshayaAdabar
2016-10-05,21,533,0.03,0.01,0.0,01 to 02,0.00125,0.0033783196234608817,Wednesday,AkshayaAdabar
2016-11-05,20,533,0.04,0.01,0.0,18 to 19,0.0016666666666666668,0.003806934938134405,Saturday,AkshayaAdabar
2017-01-05,21,533,0.21,0.11,0.0,22 to 23,0.008749999999999999,0.02833226766964388,Thursday,AkshayaAdabar
2017-02-05,11,533,0.97,0.12,0.0,01 to 02,0.04041666666666666,0.04740933375967471,Sunday,AkshayaAdabar
2017-03-05,15,533,0.47,0.09,0.0,13 to 14,0.01958333333333333,0.03196182052096677,Sunday,AkshayaAdabar
2017-04-05,14,533,0.75,0.1,0.0,13 to 14,0.03125,0.04173545047183457,Wednesday,AkshayaAdabar
2017-05-05,16,533,0.6799999999999999,0.12,0.0,03 to 04,0.028333333333333325,0.043705204810597004,Friday,AkshayaAdabar
2017-06-05,6,533,0.8899999999999999,0.12,0.0,03 to 04,0.037083333333333336,0.04175280950366424,Monday,AkshayaAdabar
2017-07-05,9,533,0.98,0.12,0.0,01 to 02,0.04083333333333333,0.04586527213923185,Wednesday,AkshayaAdabar
2017-08-05,12,533,0.95,0.12,0.0,23 to 24,0.039583333333333325,0.0452509107923391,Saturday,AkshayaAdabar
2017-09-05,10,533,1.0699999999999998,0.12,0.0,23 to 24,0.04458333333333333,0.04413213033081717,Tuesday,AkshayaAdabar
2017-10-05,9,533,1.12,0.12,0.0,03 to 04,0.04666666666666666,0.04593631382181457,Thursday,AkshayaAdabar
2017-11-05,9,533,0.92,0.12,0.0,02 to 03,0.03833333333333334,0.04071819021632412,Sunday,AkshayaAdabar
2017-05-19,19,533,0.15000000000000002,0.06,0.0,23 to 24,0.00625,0.01582856526223617,Friday,AkshayaAdabar
2017-05-20,18,533,0.53,0.12,0.0,03 to 04,0.02208333333333333,0.04043020466526683,Saturday,AkshayaAdabar
2017-05-23,12,533,0.89,0.12,0.0,22 to 23,0.037083333333333336,0.0427814635465923,Tuesday,AkshayaAdabar
2017-05-24,6,533,1.24,0.12,0.0,01 to 02,0.05166666666666669,0.04124862755731781,Wednesday,AkshayaAdabar
2017-05-25,4,533,1.36,0.12,0.0,03 to 04,0.05666666666666668,0.03908370801093543,Thursday,AkshayaAdabar
2017-05-26,11,533,0.8600000000000001,0.12,0.0,04 to 05,0.03583333333333333,0.04422439486809599,Friday,AkshayaAdabar
2017-05-27,23,533,0.01,0.01,0.0,09 to 10 ,0.0004166666666666667,0.0020412414523193157,Saturday,AkshayaAdabar
